date,bp_used,max_conc_pct,eff_expiry_count,variant
2003-05-26,0.0,0.0,0.0,V1b_weekly_catchup
2003-06-02,0.0,0.0,0.0,V1b_weekly_catchup
2003-06-09,1680.5,100.0,1.0,V1b_weekly_catchup
2003-06-16,0.0,0.0,0.0,V1b_weekly_catchup
2003-06-23,0.0,0.0,0.0,V1b_weekly_catchup
2003-06-30,0.0,0.0,0.0,V1b_weekly_catchup
2003-07-07,0.0,0.0,0.0,V1b_weekly_catchup
2003-07-14,0.0,0.0,0.0,V1b_weekly_catchup
2003-07-21,0.0,0.0,0.0,V1b_weekly_catchup
2003-07-28,0.0,0.0,0.0,V1b_weekly_catchup
2003-08-04,0.0,0.0,0.0,V1b_weekly_catchup
2003-08-11,0.0,0.0,0.0,V1b_weekly_catchup
2003-08-18,0.0,0.0,0.0,V1b_weekly_catchup
2003-08-25,0.0,0.0,0.0,V1b_weekly_catchup
2003-09-01,0.0,0.0,0.0,V1b_weekly_catchup
2003-09-08,0.0,0.0,0.0,V1b_weekly_catchup
2003-09-15,0.0,0.0,0.0,V1b_weekly_catchup
2003-09-22,0.0,0.0,0.0,V1b_weekly_catchup
2003-09-29,0.0,0.0,0.0,V1b_weekly_catchup
2003-10-06,0.0,0.0,0.0,V1b_weekly_catchup
2003-10-13,0.0,0.0,0.0,V1b_weekly_catchup
2003-10-20,0.0,0.0,0.0,V1b_weekly_catchup
2003-10-27,0.0,0.0,0.0,V1b_weekly_catchup
2003-11-03,0.0,0.0,0.0,V1b_weekly_catchup
2003-11-10,0.0,0.0,0.0,V1b_weekly_catchup
2003-11-17,0.0,0.0,0.0,V1b_weekly_catchup
2003-11-24,0.0,0.0,0.0,V1b_weekly_catchup
2003-12-01,0.0,0.0,0.0,V1b_weekly_catchup
2003-12-08,0.0,0.0,0.0,V1b_weekly_catchup
2003-12-15,0.0,0.0,0.0,V1b_weekly_catchup
2003-12-22,0.0,0.0,0.0,V1b_weekly_catchup
2003-12-29,0.0,0.0,0.0,V1b_weekly_catchup
2004-01-05,0.0,0.0,0.0,V1b_weekly_catchup
2004-01-12,0.0,0.0,0.0,V1b_weekly_catchup
2004-01-19,0.0,0.0,0.0,V1b_weekly_catchup
2004-01-26,2500.0,50.0,2.0,V1b_weekly_catchup
2004-02-02,2500.0,50.0,2.0,V1b_weekly_catchup
2004-02-09,0.0,0.0,0.0,V1b_weekly_catchup
2004-02-16,0.0,0.0,0.0,V1b_weekly_catchup
2004-02-23,0.0,0.0,0.0,V1b_weekly_catchup
2004-03-01,2500.0,50.0,2.0,V1b_weekly_catchup
2004-03-08,2500.0,50.0,2.0,V1b_weekly_catchup
2004-03-15,0.0,0.0,0.0,V1b_weekly_catchup
2004-03-22,434.00000000000006,100.0,1.0,V1b_weekly_catchup
2004-03-29,0.0,0.0,0.0,V1b_weekly_catchup
2004-04-05,1250.0,100.0,1.0,V1b_weekly_catchup
2004-04-12,1250.0,100.0,1.0,V1b_weekly_catchup
2004-04-19,0.0,0.0,0.0,V1b_weekly_catchup
2004-04-26,0.0,0.0,0.0,V1b_weekly_catchup
2004-05-03,0.0,0.0,0.0,V1b_weekly_catchup
2004-05-10,0.0,0.0,0.0,V1b_weekly_catchup
2004-05-17,0.0,0.0,0.0,V1b_weekly_catchup
2004-05-24,0.0,0.0,0.0,V1b_weekly_catchup
2004-05-31,0.0,0.0,0.0,V1b_weekly_catchup
2004-06-07,0.0,0.0,0.0,V1b_weekly_catchup
2004-06-14,0.0,0.0,0.0,V1b_weekly_catchup
2004-06-21,1250.0,100.0,1.0,V1b_weekly_catchup
2004-06-28,2500.0,50.0,2.0,V1b_weekly_catchup
2004-07-05,2500.0,50.0,2.0,V1b_weekly_catchup
2004-07-12,1250.0,100.0,1.0,V1b_weekly_catchup
2004-07-19,0.0,0.0,0.0,V1b_weekly_catchup
2004-07-26,0.0,0.0,0.0,V1b_weekly_catchup
2004-08-02,0.0,0.0,0.0,V1b_weekly_catchup
2004-08-09,0.0,0.0,0.0,V1b_weekly_catchup
2004-08-16,0.0,0.0,0.0,V1b_weekly_catchup
2004-08-23,0.0,0.0,0.0,V1b_weekly_catchup
2004-08-30,0.0,0.0,0.0,V1b_weekly_catchup
2004-09-06,0.0,0.0,0.0,V1b_weekly_catchup
2004-09-13,2500.0,50.0,2.0,V1b_weekly_catchup
2004-09-20,3750.0,33.33333333333333,3.0,V1b_weekly_catchup
2004-09-27,1250.0,100.0,1.0,V1b_weekly_catchup
2004-10-04,2500.0,50.0,2.0,V1b_weekly_catchup
2004-10-11,3750.0,33.33333333333333,3.0,V1b_weekly_catchup
2004-10-18,1250.0,100.0,1.0,V1b_weekly_catchup
2004-10-25,0.0,0.0,0.0,V1b_weekly_catchup
2004-11-01,0.0,0.0,0.0,V1b_weekly_catchup
2004-11-08,2737.0,54.32955791012057,1.9851155467000416,V1b_weekly_catchup
2004-11-15,3987.0,37.29621269124655,2.978947818181921,V1b_weekly_catchup
2004-11-22,2500.0,50.0,2.0,V1b_weekly_catchup
2004-11-29,2500.0,50.0,2.0,V1b_weekly_catchup
2004-12-06,2500.0,50.0,2.0,V1b_weekly_catchup
2004-12-13,2500.0,50.0,2.0,V1b_weekly_catchup
2004-12-20,2500.0,50.0,2.0,V1b_weekly_catchup
2004-12-27,2500.0,50.0,2.0,V1b_weekly_catchup
2005-01-03,2500.0,50.0,2.0,V1b_weekly_catchup
2005-01-10,2500.0,50.0,2.0,V1b_weekly_catchup
2005-01-17,1250.0,100.0,1.0,V1b_weekly_catchup
2005-01-24,1250.0,100.0,1.0,V1b_weekly_catchup
2005-01-31,1250.0,100.0,1.0,V1b_weekly_catchup
2005-02-07,1250.0,100.0,1.0,V1b_weekly_catchup
2005-02-14,2500.0,50.0,2.0,V1b_weekly_catchup
2005-02-21,1250.0,100.0,1.0,V1b_weekly_catchup
2005-02-28,1250.0,100.0,1.0,V1b_weekly_catchup
2005-03-07,2500.0,50.0,2.0,V1b_weekly_catchup
2005-03-14,2500.0,50.0,2.0,V1b_weekly_catchup
2005-03-21,1250.0,100.0,1.0,V1b_weekly_catchup
2005-03-28,0.0,0.0,0.0,V1b_weekly_catchup
2005-04-04,0.0,0.0,0.0,V1b_weekly_catchup
2005-04-11,0.0,0.0,0.0,V1b_weekly_catchup
2005-04-18,0.0,0.0,0.0,V1b_weekly_catchup
2005-04-25,0.0,0.0,0.0,V1b_weekly_catchup
2005-05-02,0.0,0.0,0.0,V1b_weekly_catchup
2005-05-09,516.3333333333334,100.0,1.0,V1b_weekly_catchup
2005-05-16,0.0,0.0,0.0,V1b_weekly_catchup
2005-05-23,2500.0,50.0,2.0,V1b_weekly_catchup
2005-05-30,2500.0,50.0,2.0,V1b_weekly_catchup
2005-06-06,2500.0,50.0,2.0,V1b_weekly_catchup
2005-06-13,3750.0,33.33333333333333,3.0,V1b_weekly_catchup
2005-06-20,2500.0,50.0,2.0,V1b_weekly_catchup
2005-06-27,2500.0,50.0,2.0,V1b_weekly_catchup
2005-07-04,1250.0,100.0,1.0,V1b_weekly_catchup
2005-07-11,2500.0,50.0,2.0,V1b_weekly_catchup
2005-07-18,3750.0,33.33333333333333,3.0,V1b_weekly_catchup
2005-07-25,2500.0,50.0,2.0,V1b_weekly_catchup
2005-08-01,2500.0,50.0,2.0,V1b_weekly_catchup
2005-08-08,2500.0,50.0,2.0,V1b_weekly_catchup
2005-08-15,2500.0,50.0,2.0,V1b_weekly_catchup
2005-08-22,1250.0,100.0,1.0,V1b_weekly_catchup
2005-08-29,0.0,0.0,0.0,V1b_weekly_catchup
2005-09-05,519.6666666666666,100.0,1.0,V1b_weekly_catchup
2005-09-12,3019.6666666666665,41.395297494204655,2.685785931499491,V1b_weekly_catchup
2005-09-19,3038.8333333333335,41.1342072067131,2.703831638303212,V1b_weekly_catchup
2005-09-26,538.8333333333334,100.0,1.0,V1b_weekly_catchup
2005-10-03,522.1666666666666,100.0,1.0,V1b_weekly_catchup
2005-10-10,0.0,0.0,0.0,V1b_weekly_catchup
2005-10-17,0.0,0.0,0.0,V1b_weekly_catchup
2005-10-24,0.0,0.0,0.0,V1b_weekly_catchup
2005-10-31,428.0,100.0,1.0,V1b_weekly_catchup
2005-11-07,1678.0,74.49344457687724,1.6129402572286853,V1b_weekly_catchup
2005-11-14,2500.0,50.0,2.0,V1b_weekly_catchup
2005-11-21,2500.0,50.0,2.0,V1b_weekly_catchup
2005-11-28,2500.0,50.0,2.0,V1b_weekly_catchup
2005-12-05,2500.0,50.0,2.0,V1b_weekly_catchup
2005-12-12,2500.0,50.0,2.0,V1b_weekly_catchup
2005-12-19,2500.0,50.0,2.0,V1b_weekly_catchup
2005-12-26,1250.0,100.0,1.0,V1b_weekly_catchup
2006-01-02,1250.0,100.0,1.0,V1b_weekly_catchup
2006-01-09,3750.0,33.33333333333333,3.0,V1b_weekly_catchup
2006-01-16,2500.0,50.0,2.0,V1b_weekly_catchup
2006-01-23,1250.0,100.0,1.0,V1b_weekly_catchup
2006-01-30,2500.0,50.0,2.0,V1b_weekly_catchup
2006-02-06,1250.0,100.0,1.0,V1b_weekly_catchup
2006-02-13,0.0,0.0,0.0,V1b_weekly_catchup
2006-02-20,515.0,100.0,1.0,V1b_weekly_catchup
2006-02-27,3015.0,41.459369817578775,2.681304338207641,V1b_weekly_catchup
2006-03-06,2500.0,50.0,2.0,V1b_weekly_catchup
2006-03-13,1760.3333333333333,71.00927854572998,1.699876713204633,V1b_weekly_catchup
2006-03-20,3010.333333333333,41.523640792824715,2.6767883880254395,V1b_weekly_catchup
2006-03-27,2500.0,50.0,2.0,V1b_weekly_catchup
2006-04-03,2500.0,50.0,2.0,V1b_weekly_catchup
2006-04-10,2500.0,50.0,2.0,V1b_weekly_catchup
2006-04-17,1250.0,100.0,1.0,V1b_weekly_catchup
2006-04-24,2500.0,50.0,2.0,V1b_weekly_catchup
2006-05-01,3750.0,33.33333333333333,3.0,V1b_weekly_catchup
2006-05-08,2500.0,50.0,2.0,V1b_weekly_catchup
2006-05-15,1250.0,100.0,1.0,V1b_weekly_catchup
2006-05-22,0.0,0.0,0.0,V1b_weekly_catchup
2006-05-29,0.0,0.0,0.0,V1b_weekly_catchup
2006-06-05,420.6666666666667,100.0,1.0,V1b_weekly_catchup
2006-06-12,0.0,0.0,0.0,V1b_weekly_catchup
2006-06-19,421.3333333333333,100.0,1.0,V1b_weekly_catchup
2006-06-26,435.33333333333326,100.0,1.0,V1b_weekly_catchup
2006-07-03,0.0,0.0,0.0,V1b_weekly_catchup
2006-07-10,0.0,0.0,0.0,V1b_weekly_catchup
2006-07-17,0.0,0.0,0.0,V1b_weekly_catchup
2006-07-24,0.0,0.0,0.0,V1b_weekly_catchup
2006-07-31,0.0,0.0,0.0,V1b_weekly_catchup
2006-08-07,0.0,0.0,0.0,V1b_weekly_catchup
2006-08-14,0.0,0.0,0.0,V1b_weekly_catchup
2006-08-21,2500.0,50.0,2.0,V1b_weekly_catchup
2006-08-28,3750.0,33.33333333333333,3.0,V1b_weekly_catchup
2006-09-04,1250.0,100.0,1.0,V1b_weekly_catchup
2006-09-11,2500.0,50.0,2.0,V1b_weekly_catchup
2006-09-18,3750.0,33.33333333333333,3.0,V1b_weekly_catchup
2006-09-25,2500.0,50.0,2.0,V1b_weekly_catchup
2006-10-02,2500.0,50.0,2.0,V1b_weekly_catchup
2006-10-09,2500.0,50.0,2.0,V1b_weekly_catchup
2006-10-16,2500.0,50.0,2.0,V1b_weekly_catchup
2006-10-23,2500.0,50.0,2.0,V1b_weekly_catchup
2006-10-30,2500.0,50.0,2.0,V1b_weekly_catchup
2006-11-06,2500.0,50.0,2.0,V1b_weekly_catchup
2006-11-13,2500.0,50.0,2.0,V1b_weekly_catchup
2006-11-20,2500.0,50.0,2.0,V1b_weekly_catchup
2006-11-27,2500.0,50.0,2.0,V1b_weekly_catchup
2006-12-04,2500.0,50.0,2.0,V1b_weekly_catchup
2006-12-11,2500.0,50.0,2.0,V1b_weekly_catchup
2006-12-18,2500.0,50.0,2.0,V1b_weekly_catchup
2006-12-25,1250.0,100.0,1.0,V1b_weekly_catchup
2007-01-01,1250.0,100.0,1.0,V1b_weekly_catchup
2007-01-08,3750.0,33.33333333333333,3.0,V1b_weekly_catchup
2007-01-15,2500.0,50.0,2.0,V1b_weekly_catchup
2007-01-22,2500.0,50.0,2.0,V1b_weekly_catchup
2007-01-29,3750.0,33.33333333333333,3.0,V1b_weekly_catchup
2007-02-05,2500.0,50.0,2.0,V1b_weekly_catchup
2007-02-12,2500.0,50.0,2.0,V1b_weekly_catchup
2007-02-19,1250.0,100.0,1.0,V1b_weekly_catchup
2007-02-26,2500.0,50.0,2.0,V1b_weekly_catchup
2007-03-05,2500.0,50.0,2.0,V1b_weekly_catchup
2007-03-12,0.0,0.0,0.0,V1b_weekly_catchup
2007-03-19,0.0,0.0,0.0,V1b_weekly_catchup
2007-03-26,1250.0,100.0,1.0,V1b_weekly_catchup
2007-04-02,1250.0,100.0,1.0,V1b_weekly_catchup
2007-04-09,2500.0,50.0,2.0,V1b_weekly_catchup
2007-04-16,3750.0,33.33333333333333,3.0,V1b_weekly_catchup
2007-04-23,2500.0,50.0,2.0,V1b_weekly_catchup
2007-04-30,1250.0,100.0,1.0,V1b_weekly_catchup
2007-05-07,2500.0,50.0,2.0,V1b_weekly_catchup
2007-05-14,3750.0,33.33333333333333,3.0,V1b_weekly_catchup
2007-05-21,2500.0,50.0,2.0,V1b_weekly_catchup
2007-05-28,1250.0,100.0,1.0,V1b_weekly_catchup
2007-06-04,2500.0,50.0,2.0,V1b_weekly_catchup
2007-06-11,2500.0,50.0,2.0,V1b_weekly_catchup
2007-06-18,1250.0,100.0,1.0,V1b_weekly_catchup
2007-06-25,1675.3333333333333,74.61201750895344,1.6099163605188198,V1b_weekly_catchup
2007-07-02,425.3333333333333,100.0,1.0,V1b_weekly_catchup
2007-07-09,425.3333333333333,100.0,1.0,V1b_weekly_catchup
2007-07-16,422.6666666666667,100.0,1.0,V1b_weekly_catchup
2007-07-23,422.6666666666667,100.0,1.0,V1b_weekly_catchup
2007-07-30,0.0,0.0,0.0,V1b_weekly_catchup
2007-08-06,0.0,0.0,0.0,V1b_weekly_catchup
2007-08-13,0.0,0.0,0.0,V1b_weekly_catchup
2007-08-20,421.3333333333333,100.0,1.0,V1b_weekly_catchup
2007-08-27,426.6666666666667,100.0,1.0,V1b_weekly_catchup
2007-09-03,0.0,0.0,0.0,V1b_weekly_catchup
2007-09-10,0.0,0.0,0.0,V1b_weekly_catchup
2007-09-17,0.0,0.0,0.0,V1b_weekly_catchup
2007-09-24,0.0,0.0,0.0,V1b_weekly_catchup
2007-10-01,0.0,0.0,0.0,V1b_weekly_catchup
2007-10-08,0.0,0.0,0.0,V1b_weekly_catchup
2007-10-15,0.0,0.0,0.0,V1b_weekly_catchup
2007-10-22,0.0,0.0,0.0,V1b_weekly_catchup
2007-10-29,0.0,0.0,0.0,V1b_weekly_catchup
2007-11-05,0.0,0.0,0.0,V1b_weekly_catchup
2007-11-12,0.0,0.0,0.0,V1b_weekly_catchup
2007-11-19,428.0,100.0,1.0,V1b_weekly_catchup
2007-11-26,0.0,0.0,0.0,V1b_weekly_catchup
2007-12-03,443.8333333333333,100.0,1.0,V1b_weekly_catchup
2007-12-10,461.1666666666667,100.0,1.0,V1b_weekly_catchup
2007-12-17,0.0,0.0,0.0,V1b_weekly_catchup
2007-12-24,0.0,0.0,0.0,V1b_weekly_catchup
2007-12-31,456.5,100.0,1.0,V1b_weekly_catchup
2008-01-07,0.0,0.0,0.0,V1b_weekly_catchup
2008-01-14,455.8333333333333,100.0,1.0,V1b_weekly_catchup
2008-01-21,0.0,0.0,0.0,V1b_weekly_catchup
2008-01-28,425.3333333333333,100.0,1.0,V1b_weekly_catchup
2008-02-04,437.3333333333333,100.0,1.0,V1b_weekly_catchup
2008-02-11,0.0,0.0,0.0,V1b_weekly_catchup
2008-02-18,0.0,0.0,0.0,V1b_weekly_catchup
2008-02-25,0.0,0.0,0.0,V1b_weekly_catchup
2008-03-03,0.0,0.0,0.0,V1b_weekly_catchup
2008-03-10,0.0,0.0,0.0,V1b_weekly_catchup
2008-03-17,0.0,0.0,0.0,V1b_weekly_catchup
2008-03-24,451.1666666666667,100.0,1.0,V1b_weekly_catchup
2008-03-31,455.1666666666667,100.0,1.0,V1b_weekly_catchup
2008-04-07,500.3333333333333,100.0,1.0,V1b_weekly_catchup
2008-04-14,0.0,0.0,0.0,V1b_weekly_catchup
2008-04-21,0.0,0.0,0.0,V1b_weekly_catchup
2008-04-28,0.0,0.0,0.0,V1b_weekly_catchup
2008-05-05,0.0,0.0,0.0,V1b_weekly_catchup
2008-05-12,0.0,0.0,0.0,V1b_weekly_catchup
2008-05-19,0.0,0.0,0.0,V1b_weekly_catchup
2008-05-26,0.0,0.0,0.0,V1b_weekly_catchup
2008-06-02,0.0,0.0,0.0,V1b_weekly_catchup
2008-06-09,0.0,0.0,0.0,V1b_weekly_catchup
2008-06-16,0.0,0.0,0.0,V1b_weekly_catchup
2008-06-23,0.0,0.0,0.0,V1b_weekly_catchup
2008-06-30,0.0,0.0,0.0,V1b_weekly_catchup
2008-07-07,0.0,0.0,0.0,V1b_weekly_catchup
2008-07-14,0.0,0.0,0.0,V1b_weekly_catchup
2008-07-21,0.0,0.0,0.0,V1b_weekly_catchup
2008-07-28,0.0,0.0,0.0,V1b_weekly_catchup
2008-08-04,0.0,0.0,0.0,V1b_weekly_catchup
2008-08-11,0.0,0.0,0.0,V1b_weekly_catchup
2008-08-18,0.0,0.0,0.0,V1b_weekly_catchup
2008-08-25,0.0,0.0,0.0,V1b_weekly_catchup
2008-09-01,0.0,0.0,0.0,V1b_weekly_catchup
2008-09-08,0.0,0.0,0.0,V1b_weekly_catchup
2008-09-15,0.0,0.0,0.0,V1b_weekly_catchup
2008-09-22,0.0,0.0,0.0,V1b_weekly_catchup
2008-09-29,0.0,0.0,0.0,V1b_weekly_catchup
2008-10-06,0.0,0.0,0.0,V1b_weekly_catchup
2008-10-13,0.0,0.0,0.0,V1b_weekly_catchup
2008-10-20,0.0,0.0,0.0,V1b_weekly_catchup
2008-10-27,0.0,0.0,0.0,V1b_weekly_catchup
2008-11-03,0.0,0.0,0.0,V1b_weekly_catchup
2008-11-10,0.0,0.0,0.0,V1b_weekly_catchup
2008-11-17,0.0,0.0,0.0,V1b_weekly_catchup
2008-11-24,0.0,0.0,0.0,V1b_weekly_catchup
2008-12-01,0.0,0.0,0.0,V1b_weekly_catchup
2008-12-08,0.0,0.0,0.0,V1b_weekly_catchup
2008-12-15,0.0,0.0,0.0,V1b_weekly_catchup
2008-12-22,0.0,0.0,0.0,V1b_weekly_catchup
2008-12-29,0.0,0.0,0.0,V1b_weekly_catchup
2009-01-05,0.0,0.0,0.0,V1b_weekly_catchup
2009-01-12,0.0,0.0,0.0,V1b_weekly_catchup
2009-01-19,0.0,0.0,0.0,V1b_weekly_catchup
2009-01-26,0.0,0.0,0.0,V1b_weekly_catchup
2009-02-02,0.0,0.0,0.0,V1b_weekly_catchup
2009-02-09,0.0,0.0,0.0,V1b_weekly_catchup
2009-02-16,0.0,0.0,0.0,V1b_weekly_catchup
2009-02-23,0.0,0.0,0.0,V1b_weekly_catchup
2009-03-02,0.0,0.0,0.0,V1b_weekly_catchup
2009-03-09,0.0,0.0,0.0,V1b_weekly_catchup
2009-03-16,0.0,0.0,0.0,V1b_weekly_catchup
2009-03-23,0.0,0.0,0.0,V1b_weekly_catchup
2009-03-30,0.0,0.0,0.0,V1b_weekly_catchup
2009-04-06,0.0,0.0,0.0,V1b_weekly_catchup
2009-04-13,0.0,0.0,0.0,V1b_weekly_catchup
2009-04-20,0.0,0.0,0.0,V1b_weekly_catchup
2009-04-27,0.0,0.0,0.0,V1b_weekly_catchup
2009-05-04,1553.0,100.0,1.0,V1b_weekly_catchup
2009-05-11,1564.5,100.0,1.0,V1b_weekly_catchup
2009-05-18,1586.5,100.0,1.0,V1b_weekly_catchup
2009-05-25,0.0,0.0,0.0,V1b_weekly_catchup
2009-06-01,1598.5,100.0,1.0,V1b_weekly_catchup
2009-06-08,1604.5,100.0,1.0,V1b_weekly_catchup
2009-06-15,1594.5,100.0,1.0,V1b_weekly_catchup
2009-06-22,0.0,0.0,0.0,V1b_weekly_catchup
2009-06-29,1660.5,100.0,1.0,V1b_weekly_catchup
2009-07-06,0.0,0.0,0.0,V1b_weekly_catchup
2009-07-13,0.0,0.0,0.0,V1b_weekly_catchup
2009-07-20,1676.5,100.0,1.0,V1b_weekly_catchup
2009-07-27,1682.5,100.0,1.0,V1b_weekly_catchup
2009-08-03,0.0,0.0,0.0,V1b_weekly_catchup
2009-08-10,1686.5,100.0,1.0,V1b_weekly_catchup
2009-08-17,1652.5,100.0,1.0,V1b_weekly_catchup
2009-08-24,1692.0,100.0,1.0,V1b_weekly_catchup
2009-08-31,1666.5,100.0,1.0,V1b_weekly_catchup
2009-09-07,0.0,0.0,0.0,V1b_weekly_catchup
2009-09-14,1742.0,100.0,1.0,V1b_weekly_catchup
2009-09-21,1730.0,100.0,1.0,V1b_weekly_catchup
2009-09-28,1704.0,100.0,1.0,V1b_weekly_catchup
2009-10-05,0.0,0.0,0.0,V1b_weekly_catchup
2009-10-12,1750.0,100.0,1.0,V1b_weekly_catchup
2009-10-19,0.0,0.0,0.0,V1b_weekly_catchup
2009-10-26,1694.0,100.0,1.0,V1b_weekly_catchup
2009-11-02,0.0,0.0,0.0,V1b_weekly_catchup
2009-11-09,1724.0,100.0,1.0,V1b_weekly_catchup
2009-11-16,1732.0,100.0,1.0,V1b_weekly_catchup
2009-11-23,0.0,0.0,0.0,V1b_weekly_catchup
2009-11-30,1658.5,100.0,1.0,V1b_weekly_catchup
2009-12-07,1726.0,100.0,1.0,V1b_weekly_catchup
2009-12-14,0.0,0.0,0.0,V1b_weekly_catchup
2009-12-21,0.0,0.0,0.0,V1b_weekly_catchup
2009-12-28,0.0,0.0,0.0,V1b_weekly_catchup
2010-01-04,0.0,0.0,0.0,V1b_weekly_catchup
2010-01-11,0.0,0.0,0.0,V1b_weekly_catchup
2010-01-18,0.0,0.0,0.0,V1b_weekly_catchup
2010-01-25,0.0,0.0,0.0,V1b_weekly_catchup
2010-02-01,0.0,0.0,0.0,V1b_weekly_catchup
2010-02-08,0.0,0.0,0.0,V1b_weekly_catchup
2010-02-15,0.0,0.0,0.0,V1b_weekly_catchup
2010-02-22,0.0,0.0,0.0,V1b_weekly_catchup
2010-03-01,0.0,0.0,0.0,V1b_weekly_catchup
2010-03-08,0.0,0.0,0.0,V1b_weekly_catchup
2010-03-15,0.0,0.0,0.0,V1b_weekly_catchup
2010-03-22,0.0,0.0,0.0,V1b_weekly_catchup
2010-03-29,0.0,0.0,0.0,V1b_weekly_catchup
2010-04-05,0.0,0.0,0.0,V1b_weekly_catchup
2010-04-12,0.0,0.0,0.0,V1b_weekly_catchup
2010-04-19,0.0,0.0,0.0,V1b_weekly_catchup
2010-04-26,0.0,0.0,0.0,V1b_weekly_catchup
2010-05-03,0.0,0.0,0.0,V1b_weekly_catchup
2010-05-10,441.1666666666667,100.0,1.0,V1b_weekly_catchup
2010-05-17,425.3333333333333,100.0,1.0,V1b_weekly_catchup
2010-05-24,0.0,0.0,0.0,V1b_weekly_catchup
2010-05-31,0.0,0.0,0.0,V1b_weekly_catchup
2010-06-07,0.0,0.0,0.0,V1b_weekly_catchup
2010-06-14,443.8333333333333,100.0,1.0,V1b_weekly_catchup
2010-06-21,0.0,0.0,0.0,V1b_weekly_catchup
2010-06-28,0.0,0.0,0.0,V1b_weekly_catchup
2010-07-05,0.0,0.0,0.0,V1b_weekly_catchup
2010-07-12,0.0,0.0,0.0,V1b_weekly_catchup
2010-07-19,455.8333333333333,100.0,1.0,V1b_weekly_catchup
2010-07-26,514.3333333333334,100.0,1.0,V1b_weekly_catchup
2010-08-02,1570.5,100.0,1.0,V1b_weekly_catchup
2010-08-09,1561.0,100.0,1.0,V1b_weekly_catchup
2010-08-16,0.0,0.0,0.0,V1b_weekly_catchup
2010-08-23,459.1666666666667,100.0,1.0,V1b_weekly_catchup
2010-08-30,0.0,0.0,0.0,V1b_weekly_catchup
2010-09-06,0.0,0.0,0.0,V1b_weekly_catchup
2010-09-13,0.0,0.0,0.0,V1b_weekly_catchup
2010-09-20,0.0,0.0,0.0,V1b_weekly_catchup
2010-09-27,505.0,100.0,1.0,V1b_weekly_catchup
2010-10-04,487.00000000000006,100.0,1.0,V1b_weekly_catchup
2010-10-11,0.0,0.0,0.0,V1b_weekly_catchup
2010-10-18,0.0,0.0,0.0,V1b_weekly_catchup
2010-10-25,0.0,0.0,0.0,V1b_weekly_catchup
2010-11-01,0.0,0.0,0.0,V1b_weekly_catchup
2010-11-08,0.0,0.0,0.0,V1b_weekly_catchup
2010-11-15,0.0,0.0,0.0,V1b_weekly_catchup
2010-11-22,0.0,0.0,0.0,V1b_weekly_catchup
2010-11-29,1533.0,100.0,1.0,V1b_weekly_catchup
2010-12-06,0.0,0.0,0.0,V1b_weekly_catchup
2010-12-13,0.0,0.0,0.0,V1b_weekly_catchup
2010-12-20,0.0,0.0,0.0,V1b_weekly_catchup
2010-12-27,0.0,0.0,0.0,V1b_weekly_catchup
2011-01-03,0.0,0.0,0.0,V1b_weekly_catchup
2011-01-10,0.0,0.0,0.0,V1b_weekly_catchup
2011-01-17,0.0,0.0,0.0,V1b_weekly_catchup
2011-01-24,0.0,0.0,0.0,V1b_weekly_catchup
2011-01-31,0.0,0.0,0.0,V1b_weekly_catchup
2011-02-07,0.0,0.0,0.0,V1b_weekly_catchup
2011-02-14,0.0,0.0,0.0,V1b_weekly_catchup
2011-02-21,0.0,0.0,0.0,V1b_weekly_catchup
2011-02-28,0.0,0.0,0.0,V1b_weekly_catchup
2011-03-07,1509.0,100.0,1.0,V1b_weekly_catchup
2011-03-14,1509.0,100.0,1.0,V1b_weekly_catchup
2011-03-21,0.0,0.0,0.0,V1b_weekly_catchup
2011-03-28,0.0,0.0,0.0,V1b_weekly_catchup
2011-04-04,0.0,0.0,0.0,V1b_weekly_catchup
2011-04-11,0.0,0.0,0.0,V1b_weekly_catchup
2011-04-18,0.0,0.0,0.0,V1b_weekly_catchup
2011-04-25,0.0,0.0,0.0,V1b_weekly_catchup
2011-05-02,0.0,0.0,0.0,V1b_weekly_catchup
2011-05-09,0.0,0.0,0.0,V1b_weekly_catchup
2011-05-16,0.0,0.0,0.0,V1b_weekly_catchup
2011-05-23,0.0,0.0,0.0,V1b_weekly_catchup
2011-05-30,0.0,0.0,0.0,V1b_weekly_catchup
2011-06-06,512.3333333333334,100.0,1.0,V1b_weekly_catchup
2011-06-13,0.0,0.0,0.0,V1b_weekly_catchup
2011-06-20,0.0,0.0,0.0,V1b_weekly_catchup
2011-06-27,0.0,0.0,0.0,V1b_weekly_catchup
2011-07-04,0.0,0.0,0.0,V1b_weekly_catchup
2011-07-11,507.6666666666667,100.0,1.0,V1b_weekly_catchup
2011-07-18,0.0,0.0,0.0,V1b_weekly_catchup
2011-07-25,0.0,0.0,0.0,V1b_weekly_catchup
2011-08-01,0.0,0.0,0.0,V1b_weekly_catchup
2011-08-08,0.0,0.0,0.0,V1b_weekly_catchup
2011-08-15,420.6666666666667,100.0,1.0,V1b_weekly_catchup
2011-08-22,0.0,0.0,0.0,V1b_weekly_catchup
2011-08-29,425.3333333333333,100.0,1.0,V1b_weekly_catchup
2011-09-05,0.0,0.0,0.0,V1b_weekly_catchup
2011-09-12,0.0,0.0,0.0,V1b_weekly_catchup
2011-09-19,431.3333333333333,100.0,1.0,V1b_weekly_catchup
2011-09-26,0.0,0.0,0.0,V1b_weekly_catchup
